zipcode,geolocation_lat,geolocation_lng
2536,-23.495856171544013,-46.647918148973254
2537,-23.491312375387345,-46.65245974809945
2538,-23.498864991797625,-46.654467646097416
2539,-23.494816916425545,-46.65810862832158
2540,-23.489296985712958,-46.65618557304518
2541,-23.48615570545952,-46.65569206483439
2542,-23.487012986660364,-46.65867539409774
2543,-23.483787802668424,-46.66117580387885
2544,-23.48892715522341,-46.660918321003315
2545,-23.49242091377659,-46.66262633313796
2546,-23.503572988805274,-46.666770175040085
2550,-23.50647547455896,-46.671317381764126
2551,-23.502582111131023,-46.669244349484785
2552,-23.50803013065077,-46.66118911401633
2553,-23.498978377994305,-46.666386852971044
2554,-23.499054177744508,-46.668851952411714
2555,-23.493685090810917,-46.66619179317389
2556,-23.49789023594944,-46.66940285228782
2557,-23.49829640876436,-46.67272327218868
2558,-23.4961102056473,-46.674637780112796
2559,-23.49305416825461,-46.6724459979511
2560,-23.49468611464117,-46.67113288149977
2561,-23.492352403494024,-46.67494217200703
2562,-23.48686598302112,-46.67379824356863
2563,-23.490041744608167,-46.66899634479028
2564,-23.48805491276905,-46.66871189431482
2565,-23.486574146899905,-46.668359968689195
2566,-23.48283670260179,-46.66889674438225
2567,-23.480667277831422,-46.66820676632636
2577,-23.488182953372952,-46.678903941716186
2598,-23.512857653067115,-46.67101189454089
2610,-23.482631119781175,-46.65943086047525
2611,-23.467790322895212,-46.64820626081536
2612,-23.47270051549843,-46.66375781178632
2613,-23.478747150752753,-46.66256986605932
2614,-23.47233458368271,-46.65657844951058
2615,-23.471524878270273,-46.65419127239689
2616,-23.469190720707815,-46.654573500771825
2617,-23.46638167766197,-46.658682706841034
2618,-23.468391549400177,-46.649980062504795
2630,-23.46377508861393,-46.6414332594311
2631,-23.459027947635942,-46.64565575282281
2632,-23.464508708899025,-46.64920725174606
2633,-23.461693187817826,-46.651736610865974
2634,-23.45763338134832,-46.650404148792994
2635,-23.45649656069816,-46.644392106976504
2636,-23.453337686725703,-46.64510401738256
2637,-23.454737250970197,-46.64898301599557
2643,-23.468098777136547,-46.65037805288812
2649,-23.460645799910477,-46.66255873719928
2650,-23.461568105737417,-46.65679807275634
2651,-23.460889439603353,-46.65885904148838
2652,-23.45763629568371,-46.65668054702773
2653,-23.45343176325808,-46.65837495198797
2670,-23.46582809101465,-46.66428448302568
2671,-23.467397969957513,-46.663877738142816
2672,-23.459865416063455,-46.66642207028853
2673,-23.462442703636057,-46.67122201017906
2674,-23.460092613005898,-46.66842343088662
2675,-23.45684669771692,-46.67090610202287
2676,-23.45620283437204,-46.67104309409102
2677,-23.45432195150191,-46.6655361276208
2678,-23.45505335003105,-46.6616808362753
2679,-23.456871013801184,-46.6648474658363
2680,-23.451352285703475,-46.66750444270542
2701,-23.51183461760609,-46.678772148799766
2710,-23.508133433645863,-46.67378854079601
2712,-23.505849444155107,-46.67838836770368
2713,-23.506631532596938,-46.684900537580276
2714,-23.506104242484106,-46.687129356969585
2715,-23.50423166280527,-46.68212639414321
2716,-23.49464896181692,-46.68503707664534
2717,-23.491997557032448,-46.684669925249196
2720,-23.492992772787023,-46.67416163406577
2721,-23.49670765994968,-46.674632722230356
2722,-23.500840544630766,-46.678335536470705
2723,-23.499879095713506,-46.68003015826884
2724,-23.497651032154973,-46.6817323460061
2725,-23.499401731074585,-46.68239382390169
2726,-23.50034763516487,-46.68713207170426
2727,-23.496828619992474,-46.68578344882329
2728,-23.49582505888581,-46.68815990367064
2729,-23.503240234102712,-46.69033840284198
2730,-23.4977966152943,-46.690798952838165
2731,-23.498059272714258,-46.6924244169675
2732,-23.500028266938585,-46.69545476190221
2733,-23.495381066668582,-46.69514630298885
2734,-23.490969268783505,-46.69408092442017
2735,-23.49269052755523,-46.693582120180906
2736,-23.490116132725948,-46.69106985028038
2737,-23.487732571152748,-46.69018202139969
2738,-23.491365606204813,-46.68862748111212
2739,-23.479398517928054,-46.681071860585284
2750,-23.493303022058086,-46.680637716080824
2751,-23.49090034004066,-46.68212772492562
2752,-23.4941967589976,-46.68293060286366
2753,-23.49070498471736,-46.68447225730081
2754,-23.490412640363253,-46.67769439683947
2755,-23.48800287823144,-46.67972964801389
2756,-23.4860220040904,-46.67756178321932
2757,-23.486614521947374,-46.68525072598247
2758,-23.484868126967402,-46.68431128757412
2759,-23.484023182864647,-46.68305656917312
2760,-23.480603292544355,-46.68074975986224
2762,-23.482530078191157,-46.675327267654936
2763,-23.479037666994987,-46.67583717349721
2764,-23.479701691058132,-46.67773389907746
2765,-23.476654800129314,-46.673667606798375
2801,-23.483517358709324,-46.70051310887714
2802,-23.485528189079872,-46.69543376710276
2803,-23.486685148263682,-46.69370946811439
2804,-23.48389471587814,-46.697759611661695
2805,-23.479009120417654,-46.6978102979138
2806,-23.473490443902985,-46.69895013688598
2807,-23.47361099950276,-46.70072868664524
2808,-23.468719299830532,-46.70291623076356
2809,-23.471894875916593,-46.70358161893091
2810,-23.45043799465206,-46.71520116555535
2811,-23.476044655695866,-46.70279925045517
2812,-23.481218046996997,-46.69773330307827
2813,-23.45067331117907,-46.711818678024706
2814,-23.457984065352566,-46.707876688236865
2815,-23.445010778994714,-46.71458895628032
2816,-23.461328454379256,-46.70646296650759
2817,-23.463229827435228,-46.702440851304175
2820,-23.452793107256145,-46.708985941812294
2829,-23.495057245628715,-46.70260060644006
2831,-23.47817508804517,-46.6917233746509
2832,-23.481182966194325,-46.69371032208758
2833,-23.478083794972097,-46.69257449801737
2834,-23.47539927558814,-46.692833745831365
2835,-23.4715099947833,-46.694551695394985
2836,-23.472416094210324,-46.69670779282756
2837,-23.464254927367705,-46.69946117501247
2839,-23.47747057032342,-46.68293028819837
2840,-23.482199714556256,-46.68958779044411
2841,-23.479915760524968,-46.6865218065891
2842,-23.4751702706815,-46.68738460343777
2844,-23.471625614912963,-46.68762168540529
2845,-23.468166749101524,-46.69241674056453
2846,-23.462393709845458,-46.69765256533365
2847,-23.464631053702345,-46.69168964970786
2848,-23.46378750531798,-46.68984297674857
2849,-23.463953588330345,-46.68734545266645
2850,-23.46654633897085,-46.67348988809382
2851,-23.459566190038178,-46.69137675746327
2853,-23.457413275402757,-46.69505096111616
2854,-23.456544802462957,-46.6975407432739
2855,-23.456160039922654,-46.700686451586925
2856,-23.463975829784115,-46.67975332737472
2857,-23.61390410492889,-46.73797150156235
2858,-23.446338303421317,-46.70258169256253
2859,-23.45438412886653,-46.7024386466606
2860,-23.460433037399667,-46.68603517251801
2861,-23.47133885424759,-46.671913220750774
2862,-23.475022473033313,-46.68018605032913
2863,-23.47361985211631,-46.67448239742119
2864,-23.472381135593775,-46.68166780595061
2865,-23.474588440461723,-46.67693608610067
2866,-23.4676821314479,-46.680876833991114
2867,-23.469200358657872,-46.68344414587124
2870,-23.461383796952727,-46.677314000038415
2871,-23.46280703085924,-46.67536704480812
2872,-23.462378852460713,-46.671653340666886
2873,-23.45706943828794,-46.68240622317646
2874,-23.462564640930367,-46.67642531786473
2875,-23.461557027524186,-46.68193587116822
2876,-23.459117151878864,-46.69260866645015
2877,-23.45936416826581,-46.683220044489026
2878,-23.45203458939662,-46.68707135277251
2879,-23.448930082467577,-46.6977317466753
2880,-23.466680620069337,-46.67222685571889
2881,-23.46661620440815,-46.67501242767523
2882,-23.470619476046597,-46.668088921111796
2883,-23.44646114640251,-46.701489289354484
2888,-23.46593152761269,-46.67485348612152
2908,-23.502014146330914,-46.70019372552115
2909,-23.507132621219792,-46.698910262767626
2910,-23.505216462608267,-46.69939595757049
2911,-23.504012395528026,-46.70206852643251
2912,-23.50545892812067,-46.70852061295767
2913,-23.503459306465064,-46.71287869871107
2914,-23.50323598837744,-46.70954984864486
2915,-23.498015599812316,-46.70785531697169
2916,-23.494252239511642,-46.71388030944217
2917,-23.49795733183238,-46.71311508679524
2918,-23.495854832279328,-46.71685166381976
2919,-23.499343832107943,-46.71441630800913
2920,-23.490201980251125,-46.72136075491287
2921,-23.48865958625756,-46.72384764305452
2924,-23.49947924261941,-46.707434171675196
2925,-23.501946754118055,-46.69850016324396
2926,-23.499976294074788,-46.70156108562361
2927,-23.4977397422524,-46.703783700781436
2928,-23.50886157830248,-46.68112721209489
2929,-23.492687855695202,-46.70633793156746
2930,-23.490830865548492,-46.70795631330454
2931,-23.497314211411997,-46.70960852407719
2932,-23.490835136129476,-46.71143788894152
2933,-23.492968934178496,-46.71284205859647
2934,-23.48680400920038,-46.70530001805472
2935,-23.48893208264274,-46.71666142368085
2936,-23.485983031299828,-46.71794554517039
2937,-23.48496773734536,-46.72092591063848
2938,-23.45883545371276,-46.722111018720945
2939,-23.48322763278342,-46.72991005287441
2940,-23.480242559201383,-46.723832689946974
2941,-23.478802923326484,-46.722724700331725
2942,-23.476088375679204,-46.7225878483933
2943,-23.47674132085855,-46.724993743233874
2944,-23.47534253342138,-46.726070196849754
2945,-23.483695441764514,-46.726679198015646
2950,-23.478499570987278,-46.719130336986105
2951,-23.473670503359084,-46.72213753690242
2952,-23.472646041615807,-46.713465223275534
2955,-23.46817509806932,-46.72025344447433
2956,-23.46866001419789,-46.72254102953793
2957,-23.46694149172864,-46.722444084280426
2959,-23.49248458770034,-46.700128685433654
2960,-23.495214440794943,-46.70109132371756
2961,-23.492491214734663,-46.69963829158367
2962,-23.489419076218287,-46.70232169990238
2963,-23.504868908615258,-46.682602216056324
2964,-23.48552606404895,-46.70560335074762
2965,-23.483718476948763,-46.704701184356594
2966,-23.471269830291668,-46.70956136511223
2967,-23.480984678353327,-46.70421633711667
2968,-23.47932357125712,-46.70767471614631
2969,-23.4920587791635,-46.71062803918182
2970,-23.482819263403634,-46.71493169991234
2971,-23.48488200012992,-46.708321288782805
2972,-23.48115800015399,-46.710536255224824
2975,-23.47813090302306,-46.711362496104734
2976,-23.476142147293096,-46.715789189519306
2977,-23.470777121927593,-46.71443121107412
2978,-23.47361504186344,-46.70682318113959
2979,-23.476022948966868,-46.69807849803381
2981,-23.460000237456534,-46.71724733052437
2982,-23.454319441799218,-46.715868138204534
2983,-23.452156090503394,-46.718805900672294
2984,-23.445001364392684,-46.72055319973795
2985,-23.442008385601497,-46.71936667847407
2986,-23.433995179089226,-46.7144790547096
2987,-23.435105075740704,-46.70534736523725
2988,-23.608443549046555,-46.74037145657274
2989,-23.433762388302366,-46.72095785108018
2990,-23.44479984733434,-46.72758255830893
2991,-23.43667506446612,-46.72729636208272
2992,-23.44882068441022,-46.7287636262974
2993,-23.453961663812116,-46.73188402974432
2994,-23.45714964863802,-46.73484355315656
2995,-23.444271689442214,-46.73898865697958
2996,-23.44176853642412,-46.739626663006604
2997,-23.535270721668116,-46.6806512748181
2998,-23.443498238474042,-46.727756969400886
3001,-23.541734532716237,-46.614660294316934
3002,-23.544976411354355,-46.62029384639975
3003,-23.545439588315283,-46.62370679799756
3004,-23.543958416955746,-46.62165834699212
3005,-23.54268706956543,-46.62477459348309
3006,-23.5418122436329,-46.624550259441925
3007,-23.541160884524327,-46.626430861439644
3008,-23.54258089570083,-46.620471224841296
3009,-23.536174873786177,-46.620555388073335
3010,-23.537002042973103,-46.61861214745836
3011,-23.538258995605783,-46.61510842070545
3012,-23.540809599311913,-46.615421277907195
3013,-23.5353161892798,-46.614312939687885
3014,-23.538474755017642,-46.602033758703996
3015,-23.53743458982452,-46.59595450179983
3016,-23.537064916608408,-46.61508205976657
3017,-23.536603102561838,-46.610939566633434
3018,-23.53230248941005,-46.611344315772754
3019,-23.53342246225688,-46.60497703630568
3020,-23.533317289148247,-46.60210353160306
3021,-23.531012010289658,-46.60081028219831
3022,-23.52591169810235,-46.60487874214039
3023,-23.53233839396173,-46.610805277446296
3024,-23.530444820043762,-46.609481065255224
3025,-23.53510381416933,-46.60962590198537
3026,-23.53136421058653,-46.61113186346305
3027,-23.534185149645936,-46.61368134720554
3028,-23.527259032999194,-46.61149456906236
3029,-23.52982460593583,-46.618173551632395
3030,-23.526762381710167,-46.61837884296803
3031,-23.531856808842985,-46.62064203778729
3032,-23.531106068807183,-46.62163067205092
3033,-23.529559052256946,-46.62416567670172
3034,-23.522969820693564,-46.61740679867138
3035,-23.52558072833697,-46.61466092986007
3036,-23.51964923178584,-46.61859872092714
3040,-23.549923715045278,-46.623031043593336
3041,-23.54923674831532,-46.61994837184735
3042,-23.548733452525227,-46.618448706004116
3043,-23.54725423739727,-46.61712265714692
3044,-23.55169212845082,-46.62090771478923
3045,-23.54282909583655,-46.60252438520744
3046,-23.544342492642407,-46.61561991312254
3047,-23.54206447854545,-46.6056755897223
3050,-23.544097889764192,-46.61270858234142
3051,-23.5453873793889,-46.608414384433935
3052,-23.54073544589306,-46.60714574002064
3053,-23.54418018293379,-46.60707887325989
3054,-23.54231342761656,-46.603755470724025
3055,-23.540582499843858,-46.599390126046785
3057,-23.54118379638801,-46.59684404591124
3058,-23.5390781100868,-46.59060270875656
3059,-23.540171867461595,-46.59168777265856
3060,-23.538432671918383,-46.586993819209084
3061,-23.540262855028377,-46.58495462693488
3062,-23.54108430841194,-46.589429401756824
3063,-23.532438323637052,-46.56432027972277
3064,-23.533308961038095,-46.56975840842568
3065,-23.537371432201045,-46.578948292315204
3066,-23.537393590878054,-46.57674715135936
3067,-23.53775963910294,-46.57342741029837
3068,-23.536697990905008,-46.56809001344711
3069,-23.535419303134443,-46.565391144742165
3070,-23.53836700136658,-46.56911828842852
3071,-23.53401758945805,-46.56152031333655
3072,-23.534434951408112,-46.55699903914939
3073,-23.531755578002794,-46.555744487164944
3074,-23.5222312068824,-46.56464923713944
3076,-23.537832428440876,-46.582048019198794
3077,-23.531680926472,-46.580702146286285
3080,-23.532906463160966,-46.578497509810916
3081,-23.531636030985307,-46.57548705482902
3084,-23.53347417057028,-46.57092785075374
3085,-23.533075460910187,-46.56853276159788
3086,-23.530252629964927,-46.56711051588779
3087,-23.530395619220243,-46.5659723566192
3088,-23.526901031009327,-46.561864433658876
3089,-23.531016459504624,-46.56101663725986
3090,-23.52842383306457,-46.557854112532354
3101,-23.552198663300167,-46.610755136031585
3102,-23.550323040646223,-46.61366842076251
3103,-23.554371385066926,-46.61059233791564
3104,-23.554245237556547,-46.61454015073124
3105,-23.55574543477977,-46.61919393930692
3106,-23.55628409710373,-46.61636650804023
3107,-23.563886379854015,-46.607867114762605
3108,-23.565438645592653,-46.60872554703629
3109,-23.57511058032759,-46.59767715841834
3110,-23.557606137546625,-46.6071959006922
3111,-23.56018268375286,-46.60439300394291
3112,-23.556513241391308,-46.60204784066848
3113,-23.561457389840736,-46.60235392964307
3114,-23.564243757501828,-46.59588883900269
3115,-23.56442551356133,-46.59443844252574
3116,-23.567453253500336,-46.58696054942472
3117,-23.560746830388826,-46.59337549310828
3118,-23.56176774145944,-46.594883357217824
3119,-23.563520498719868,-46.59441804728763
3120,-23.561029435925427,-46.59743645882205
3121,-23.563270061400424,-46.599403915167215
3122,-23.56818767624104,-46.59475374901045
3123,-23.572561901348156,-46.59414385333224
3124,-23.57099678375519,-46.590966642832335
3125,-23.576914271928374,-46.591200610641565
3126,-23.580395310431413,-46.59132639890193
3127,-23.577893206679747,-46.58816127890345
3128,-23.573064138567123,-46.584635050806845
